filename,class,family
83908b1f6712b44057267e10e8253c144ac5ec2e125e5080477e0c1efb7abfda,0,na
ba69b78677e052a7f5cf33130dcbec231dca7536f4e0f989d5d481388947f532,0,na
c4ee046fb742563d3ad837148ea8cf78c5c0b4f5e6283d5e323d8d62bd175daa,0,na
24e1c07f39585780ab5cc9060b89c7bcfddfdc37be925233fa64beb77a0fbd01,0,na
4c96a2ac3d9675d714c39252eeb1886203e06292ff1c92c288d629347f8ca8dd,0,na
4cd9ff9bd0ab7fb5d54c5ae0f53de6ba2929ba04d5e8c2aa792bf440bb8b475f,0,na
d85da2fafb17f227f9bcb8fc9f0be8f6bdc74ab7797984732959973010ec982f,0,na
3a9a7f0e15f1a2b6b1e6e3ab32155e5539eeecee2425d5a173ff249ac161686d,0,na
07b8516d150f5f8058de6fcbfe7bb5def0f16e055c9e73a57c11b8a85399158c,0,na
52ce56d6125386a7f1dda433e94bec7f423a9f9082dfcf80abf7a6dea98304f7,0,na
41bb00048a047dcd0e034da694b073fc309ca93222d7ca6a5a44b4d5600aee9b,0,na
d30524b559fa0797b9cae3c768b035c71ca077cc71533d34a6122e572bd15210,0,na
882f30e6d61cae59cb719df3ffbde5d9e29af73a03e093dfa402fc00ee2b243e,0,na
5f342357a52a347af9d0714bab5a49021a8a56533d18ebc6ddd8b7729c05cc76,0,na
078bc9f82283ef3faf5f87ce4f004be650d6aff4c03054bfb61c852747f3a66e,0,na
b9be04a729515dd6e3746281e3ff7b45716020853d5c6ffadbc9b52f9fabf350,0,na
75e78d18fba1f39c87b24cefeeaa753f972e64dcad933b64d28ca43223b0b939,0,na
3dd197ca3ca223a71356231faa826248c995045a80ac8bcfff0e79e6749ea769,0,na
a869efa157499a944de939b27ab6a4e11cfdc9fab9386db6536cf1099ff00941,0,na
0beed72fcc8aa78a4289f0c2a2214b9c93cad13228100e5438ade19ff53b50d9,0,na
4d919a1fe31c3bfea452de76629936600fb47fc56df9a1b86b308bef65906d14,0,na
cf561f6153c43c398c7151f36408f4a253097851c628a9b8436f96e11650c8b7,0,na
bb5eaf55ea6ffaaf325f7fc17ed9bf6136031b91b826bc2b3640ae53420e226c,0,na
26ba0f687a77e854438d7fdccf23ed3afacd167677698d26b299a5aff261296d,0,na
6da024eda9f32938395d6b85c0676f5281887be33038ec9bbe5d65472a56305d,0,na
e8e4abdc32d4115b6e55107f00ea9681e3e206375d8a154b466caaef81e98847,0,na
af79e8e72a66915554f5865f11eeda872960597a442b8a985ed81420fb07c7aa,0,na
c56f44d598b51fcf8c9b13c57e7c8a988ded4e10b750c3658745f88460004d93,0,na
7157610fdc937366be8e72e6a040ec7f9a800243f683905d4844f5a89efd7540,0,na
94d2244e4221d714d0a02104e9967762387f135642da160430462ce09de81f32,0,na
d1414ce41c286f3cc11b9da4a23e9b791cbf2fa404998326de3842c20b282d5f,0,na
9b67ee21880a2016e254fe41357094ac76495837e2290d2ec9e94b521bbbffde,0,na
f7f4f9c2bd2d9e244da1a7650cf61673e748bf388fa19dcea14eea0f394dfa75,0,na
413cb0af7d4dd44802398f0a33bda888387e0e6eaeeddeabd120648d0eefaa7a,0,na
e80d2533a5e77cb61d82cd6e85eb07b148f45cc3eea68e178495364b78f10adc,0,na
c64d715bbcda60faac605f4e205ecd5b89ce458ea36ec1fad014ac579d4592f2,0,na
a41c0527fb04edf04a18a260ab744815433f499a57ab774228dac7e4d88ef488,0,na
8d15185ac2f388fee21aa9de8c56a3dac25029a89f07e6885b72e4847ff86d05,0,na
a52d40477ad890219b3bf9a05e891d183237a23bc630ff316c655660060a8e72,0,na
92d5e9739a77d6e6e67e7d970569c934043aa47bda911ad6bebbc0a77d4b0ea1,0,na
8781a95bee5a0a364657b792ecadb1543c8459c0c239fb25854feade57e4b6d6,0,na
a0b1071e67fb59f846465e7dc50c6e377acf1e18aaaaa218644ccadc439ecc7c,0,na
aaecdbe9b391ae5ca7c11439db7a6e08a5555899c8649e63063278e90b36b403,0,na
2a62fdef67bccb02850852426a1f852dc84b10487d4cc6b36bee4c726a862204,0,na
ff5ea4eaa7952cc47a9933bc4414b10c4f4e01b4a3306b306b0eff0893d7f9ab,0,na
493af85b79c60eeb79ca236a858c88512f476179c58a874466293ebe265da6e6,0,na
a39b0d336b8bdf6ce5a55454e4da5839af65bb158062b88ba9d2f77efe43e52e,0,na
405f374b748bbacd275c25ef5f26ebf6d729ca102e2b5ea4f07eb8f94212af3c,0,na
fdab01bc08d6f5068ed576c1985090d8fe7b32c6f42f96f58d718682eb7c9052,0,na
ec28cad632cd4900890964ae8757366505e9cceae4a5651f3d8b2791fc3dee64,0,na
d16b9cea033bf2ea3c3dc83ffc1257979c4f112600558d3213beed70a02bb0c7,0,na
8d7cac9c381d0fca8d240d39e4f95bd66ea3aecae876d1788bcbbb7eb539fd01,0,na
156d50d43f396c0509006524bcb933b82ae4e685f3a0bff33e82d25dbd646c04,0,na
06210cea25083ba895bbe9d08686daaa5540edbb48e82ce6e1853b592114e45d,0,na
ff1e8cac13c99020c526f49e0d5b55ffe9eb7b6612b3838da377ba5fbe889a15,0,na
c3ed1c2ae60308ddff20bc344de4b75e60e5f5c0b89d32e1039f2200df8a06f7,0,na
e5ea4b6d629d47f5c9d500ec4dd1e601e38dab749f1ac5a81aaf5a523d5d4714,0,na
3dc92a1a3fd2e1cd34a009cb53303b30c9af913cd30c5351cee7db566de21259,0,na
0a1c657d3f3f82dd0c50baae73f5dda280c2699b756bb38bafb8001a0ab0aa1b,0,na
2ab86b8359f557688800f79faa64b7284f3ac52bfa6a53bf69a081c4714c1650,0,na
8b48ad8aadca2719d0f978b5ff71c4b1767b029d5d0f00a56eb977a59d4cb120,0,na
f20daacfcafd234a68a4ac9d42a65472015025f8328d1e361a966ab67b3a8a4d,0,na
73e8de38712f1b629ea06ba5310e3115ef8c358ef0a78018e3604ba01b4559d0,0,na
7dcbfbd63671916e0539ae27866d19a1d0389c2c6d24e21aadeeaf872cc49eda,0,na
d0b6f79e458c7bc26cebf4a5de437483c78734ded497d5755d73eaeca8f7c89e,0,na
cebffbebf7c366adfe61e26e2c92c80077e1722c2cd2fe0277520b1d935402e9,0,na
fc2f98b5cfc7dd6ff7979e19f1f831fe0fe4c81f53ecc8aa65cf5b500f9a5aae,0,na
edbb0e7b44dfb3302dddd45c7ac5a4edada21a898361bb5b8adb3885bdaf0a92,0,na
ee00c677ec01880dcdf2651a29e803b7742db1a900c7b32cc39c311c3c45dafb,0,na
9c445dd2934ad520c7f31403ba3960096534ee830f4f840a2db89fe7b6796d1c,0,na
9748cbeeaf627fe7e25dd91ddebf5775c2180ac3c9a00e6b25d945e5a1a9004d,0,na
ffd6dd5e260474c4f47f6cdea72c8d894aed6523e874a130acd78c416b5c73f3,0,na
70d8e9803c26cbfdd7a09ccb066454161e07d8f7424d61bc53f273d3b194e57f,0,na
5a92a61ee2b4c2ddea8d1e5431bce91af23b803c0d17bcd7a8edb8a93c348f27,0,na
77b0b5d51898c06bcb1c3b1f2ad4a084d64e412534029c68324fc8cfc17e9aa4,0,na
fdd2fa44ee1e9fa6fff87ea30fe2d4cf48a01626361644ffeae55eb81807391d,0,na
c748a96f02062d617543207948c0fc0c30ac7a27579c904452f7a0f48c1bbc8f,0,na
89306db7112f3d7b3dd8eb9c65128cffd880e04cc80c7e9c37870c8131f14879,0,na
b3fa41b1d745b78f0bce4f3bb4fd30d95cf8b164857b7d4aa119041bb42455f5,0,na
2a304f19b0631e62f2a3b873c15737a9655581931a573a5c9f0f5ef46c666eae,0,na
e5eb11747716d2bad9033f7f6b80287fa13c497d3a73a404e614b475965ea282,0,na
4d8ef83f9030011f80da18fbf9380e113a19b19e1570c50bd23959cc329b874b,0,na
a09c28eb0945f31f610c98bf1857aaa7cc8d58fd381e67834b7a05dc5bb9a0a3,0,na
778639fdbd84be05ce3c01c2881daf70af7db354803b34c1b5d7dbdc50ffeee7,0,na
897bef6a11682891dc994852a5db8d22fb95f275e01052baabd4c582aa6e512a,0,na
bff0de0cae9f843a3fcb55012e3d4690231aef659f24e2fadaaca9ea277d4c85,0,na
f5c407b2d4e0e12c7c6e76861d49c81227c928658313190c538fac8be7c08d24,0,na
a3318c0bb240177334f53234d6473d0ab2cd25ce0059bc956fc6007a1f45e97b,0,na
0d41537dc6dc689d7925e0df2d34f21abdc56c68b1f120d7034f0ebb6b92af07,0,na
80cfa57087de3f8dbb99c47cfafb2d993351cb9fe0d519142d06d44a977f5811,0,na
728884fad7405f16b500334baa1337bde69a733e74d1630577cd83a396cac756,0,na
08952b0385164ad7b11b0b5ebe86acdc6e77e1cb52bb2f24136a819db3ae648d,0,na
635bfaa1f537f409fc6d3cbcc8ef38371630b42882693e32cf692632a03af2e0,0,na
ce3b10510ecf655d97c1848fc01da2ada8b8268a186b12be512bf19cdb40f91f,0,na
f25f6bb41dc332a03080b8c70ce4338f50259ffdfc7dececa4a839a49e6dec04,0,na
013bde9a7f708ecd3eef7f354a3dce8716aaae23b86b7358c197cfa485973bad,0,na
eedabeff09a73fa5013f3d939e87b1b07c96b8e0c92e1bc2aee376d09357f285,0,na
e8132df2c3fac1a1c663f7b1d38cc7def223f3254bdf67f18c6131151a84ffd1,0,na
08756f020512f7682d53ac79ecf90621e9ee6eb0f6f0014170d33f4024ec273d,0,na
6d9c7197a9e7ee30f3d49a98366fd6791224a13b4f4224ca432a0de6c462d65d,0,na
c0f4d07fa46ccf377dcdf0cf3fc3416edcc3f9557e42405eed2b9e5e5c0e5f4f,0,na
d40210442eb237c2c6ba688d5e2404ba0ee1711b98ed7c6f8c15ca9a0e138d91,0,na
110ac700e65a6098d233811406cffc044decac68abbab8c52488176d21a89988,0,na
9a455fc4b5d83b38f7f00035015102d3e5cd4ce4ee1607d9a3b6d531d2f892da,0,na
895ac2172e957ff447fb4eea5a45a86e20f343f929258ec3f829e90bb30f5007,0,na
98151181851ffd112926aa1829f4fd91673ee8141d012b4d7ca0f83c630d4167,0,na
ede40b0bf163192f8e6ba040c64a73bf24bf73979aee4f505bd474856a283d0a,0,na
e0ea675ce7f9ad08df1afe540722da419034a5893263e12c592404bf56844cda,0,na
cc639ac0ed421aa15b8ed8f9dc6eb1baeeae8391bc02d421b4ee63347a0bd36f,0,na
42d9086e61cd3c31ad234ce815867d648dbbdbaf8d369f8556455dfda28afddb,0,na
56e82744a89e532723a697874c9dcc6a32af08c9201a2a8a67afbd2ab49dedde,0,na
529bdeb55c0a414fee326fe4ca47b528633314b0de51a4710397461304c84f58,0,na
6a4ee152035986d99bfd106933ee694db36cbcd4c6bb7c89c1ba7bea99819dbe,0,na
3239a0ba72c77d890d6eb14386e208ee7197fe353cef0c074815835feb12cb46,0,na
34f76d435d1e6d1988cd58e39642fad0b617d208fd2457f35c8e785e3c0c618b,0,na
c8fec56628682aaff8b228b0878f70fabda0ed028f57b931694b78af3386655d,0,na
55febbe352d2e04eb9cbdbbbefcf9294a551e7a6e6c7ebcd557ab4960c377a6e,0,na
54b8458d9d138078d3ac5ae7b3bf7632b520eac56a9e3bb4d4335a06cd583b24,0,na
915973ff1f09863ff8eacb957cc92c2fbc84167b482a20abb79d49f72ad86e74,0,na
c72f825700fd4b1a2edd83bbe7a57d231c7aa733d17e1cbd52c3c7b727e43c4d,0,na
b29c30a61cbc2e2a328930531b46b7b63bbef3d0e43742036137c28bd6af5753,0,na
e5fa8ee7e1ac51b27de3f8c652b0a639bbc2fb34051dd0e22db9932c0f55f7ee,0,na
90cdb516f6e49ebee11ff95afdf167b8e396def578a9b156a9fec7de7ecf79d1,0,na
64cf963e73c7075bae7665ca8a5122b2297536d966afb5ea787be9b8ca025891,0,na
0c505e8540c681b46ad959b1e9b2beb975a267cfb5d1d992d451c5f0a0abfb8a,0,na
aac9d8f20faba097588a87887a19da272eab6fbe82c3130b19f73997642707fc,0,na
052a4d7ff087c62978f49a5ab79e4fa80da7c600262552cc4bf4cddc82e3962c,0,na
df86dfae6bb1fc1fdade04d21304742a197208d83dc093a86679bf84092c8241,0,na
277bcabf00a8f83f56f0909b7e9335bbda174229a89f4c30fd5b30560cd13bdd,0,na
0c913118168b6d15216023c987a282ff08f54ed04de8d87d263c3c25068470aa,0,na
9cc4a4d4509026294261179ab3125e6bfedf03fe326650e367e2e8126caf2f0e,0,na
2f5a2aad6ae47e795e7d07f3ee6f651f696ea76cb7fa55f7dfb94e0cda3c2cde,0,na
20a81f73632346cff6e2dddeb923387905bd8fc22db67c5d9af504fbf5f64ea2,0,na
cc6e7bbda6b42b7854e2becc46687096c1220f3d51ca319036bc0718e56bdb1b,0,na
e4a5caf28ab7294237637826bb0906bcf2bdfc6725a4645bbad97f52fb67e02e,0,na
5c0262eb4ed80bdae2be9c780296a9d95ba6f85d208a5f97a9b8d4963db47eb9,0,na
d3c856ec5f880f78a60cf176872ea98a0a009aeae86e10c62b4e34e88c1b2b91,0,na
00cfe4ba9d4d99b68e976ffd938d260798d521174a5c1b15a283763f57a53163,0,na
32fee6c3d0b14b0214283b1d7200b6ffbc188cd4697a6d5116e346140cbe3b3a,0,na
9ff3b54948df3648b3744d78b3dafa4bd01862ffa7963d1f07ed7578fdadb9b4,0,na
e8a0144340061e7fceb8a1496aaa6446bd5773dfcba58b4b2245a72198953678,0,na
ebc95a44f57de16307315109b9791a5168abe4b3a5cf2e7cbe2ddec783374126,0,na
2f3f39e9d0183711c8f9961f73c383f4078675e4444e63e9126a2e70ee3d7526,0,na
9e91fd5baf384eb0ca3daf1a0403601cebc41c4be90dcd832f9514d5a24dba69,0,na
4bc2fe18d28f7bfbfa0bb9b6b60c0f4e5665fba01bf18f9dbef425eecfdee01a,0,na
28b9d50d8d4b69af123124c980089e3a721f32646c8e492d4b0caafeda439b61,0,na
34b347f29427e90d077c209b6536d9c743a722c40b6b10cc7b149d45056124e7,0,na
fb0ab86b2daa814381760e494c6886dec611a09461850978415f2e025db66736,0,na
8766b17d06c530de9d81fb7038e5298f6cc4fb87eb909fc0e548b2f42c54960c,0,na
22b025fdf32d9b87fe7fbccbb0e65411df30115cf0cc26d738cc9cff234dc276,0,na
006accd18c82579e6e1cf3f05215b85cf8a5a896377f410a0e8d03796fb310ae,0,na
c25aa3cbc6d50038017e77189f53fa51cb1e0cb0613058217e57df8e50f4709d,0,na
21fb313e5dda11302e2762c6f7aed52f178b2efed6ebbaaf26ffc61e025e7f52,0,na
737a54efecee5aed04e9d6c7fb65465c54eb345c264b034da9999fff4449344e,0,na
6fd2c517b1f048d6a8790298e0a14ee0958015beda303d76e8e6fe3e82b6a2c2,0,na
7534c87178ed5748e9b289dbba6a321e8f687c117956647588e86ea5c4312055,0,na
27297a1e4f735e1cc036100e9b24459fb9b9ee8fe7b9b24ebead149d9fe11ce3,0,na
f4b032d035d4d17b9a9726cb385cd8fdd76888462a0e6d11bd938fc21442bc68,0,na
12c427b22a278860b0b7a8744908b724ed785e6998d076d792e48ada2d3482b2,0,na
e16cedf4437fc28f119f21851c8b56b21a6c6fe407f0af502ea095f8bc4e4fba,0,na
f3ac817dbf512011d7ff0da29c36e32128a5d43ef3c26147531466673f982960,0,na
bb49709992def22799e1cd630bb40ed8173e3c5291e816936b686f4aefca01a0,0,na
b54a81aac7db107c3f35e0eb39ece053a8215a841cc9a7c735f8f96d3cdf2cac,0,na
54bbe6c09f169fd86630c7eaaa01c4e090d96d09bda0b2ece7713c7cf658842f,0,na
a835b46fb2bd1d1da284f2337e47b5907c9814cbf5a575243c876897bab139c6,0,na
712b592f51ffc014186c76ebb7dcdceb4f34e290d254c4dd4077d0bd8cbdccf0,0,na
238bcc164f9264a54e89bba1aaa4968ae5896542fda14726aa10c9cad993bd2d,0,na
7e436c66112d5ded0a94cbb7913f23436001ba5d0bc8ddbb124d9ab86908c445,0,na
a1a1e2910b16a17582656509b8f50a0ac075d5ce6d567f634c70cda85a94e280,0,na
1be2cc1003df42b5e03ede35d8b87fca9fbf3d488fec0cdea23cf3e1ddc4fcc3,0,na
27bd58b8aa0083898f99fc78013797524345089d12fa4d7dee8056b6c34ead5a,0,na
62325e6cc82c67a15f758a36bcc94839a177d07f49f91694f8b36591a48ee9f3,0,na
fc88efcd749b89038e1a0691801d01edf90e26f16f60a180d030856dfc8ab051,0,na
cf5d72d7e0229d988fa0077e958a9d7e10e3fcfdb6df151e5ce39dca5e89f85b,0,na
ed4ea031efcf23b650bf0a67ec43335265c9f1f49cd9310e1ee28afd320a3d65,0,na
8f392f8721163275315f8ea89c6f136a5410105f3d7eabc0a48afcc91633c189,0,na
2336bf14b2eb1d8637728178dec93eb2a0ed12e57b073bbb2f802a5e0489e246,0,na
823b567b12c153d07c35266e0d3d57a8c10e25264a89699edd09ba09e3c338b9,0,na
756c1df77b1fcb7c1baea64221a4d8cde060322d874696d341eb3b1fcc5f0879,0,na
45898685077cdfb4c7f2572eae6a94566d5404343883b1928409bc7e970596aa,0,na
d7593fe52badd719dc553922e081174dc01b19bf0d66dda291b33dfdcaa6f240,0,na
05820a5ea9543847bcda7d6306269f2ab9215480ef47d3439e4e832adeaca05b,0,na
e261d774dd8ff308843009f70e0930f0f4447445b912b83fbdb2d02da57a2d54,0,na
e0a2fe937f6c37ecdc15105c69c825abc0275a7f912fdc7487068d22eba5dea6,0,na
2abcd900c7664f4b70945429b6f9576866b3a817b1edc3f5fcfb861753286aa3,0,na
2b22660f05395aed3aa53c1694957701f8dca3f62e8cecb2375c20a2abb83a60,0,na
d342fd3a6a584d904c0695d3c79133487bbe7a9123b57cf589503f0971f80ae3,0,na
8d3b4efcc9e5e8cbf57305cf9fc9d2e6f37058e63add5cc0f337451290831504,0,na
5d7e62a506280936a9d83710f6162982bb23c05755af87991dcd50b987750895,0,na
eb6394a710ab6e8ab99b30d54e321f70f36946311a1427a6e50552e522390926,0,na
766fd38ae633369deb280ec1e0241a81e80b67f09293a331a1297229baba0040,0,na
1ddf6aa61f1b0f95d3113a7cc2898a4095e77c5aea805882a6a170cceafa1e31,0,na
67399de07952145f17df2b0217bf8ae605d13397b6e68335e8c941abb6b9d861,0,na
d39bcaec033193b41b5c78694727bd36b9425fa93c64035d06c7f7ac71a2c03f,0,na
928aef99dd592704e89b4809a69f58456b1322f1dbb60853e6baf634ce0cf10e,0,na
3cbcd9aa278118a24186f84651f8605928c33477a5e8a59f7b5b03c2a4c03b4a,0,na
5ab6cbbbb74096d64b747ade319918eb3f61cae4d15be08683d04dcca4a18c1a,0,na
1b7f328ac2fd0035a47fa05cd4a9e9036633bbf6c33ad9c455a2817fba4de6ab,0,na
26f48b47e19d0b782c4da271811b31f90d2de15dbaf5d3d376e5b092f5064f22,0,na
514a570d27355429ec15beccea5f19dba564eac43ec26a24298d4966750539a4,0,na
64391a55240202af314e5741c1b92577df25fd747dbfdc4accab37efa02abd6a,0,na
3d3aab45a51cedde54e1bf9cd35300d6bd5249b5eb3d7c1bb1decd1f967ab320,0,na
d3884e2d815d5390e1d5a483c006355039c34f540ba4215e1ba1c58736f34ebb,0,na
7895bbea79539781045a73847b8c08f227f9f4f39031b7de1981e08a67c5d895,0,na
5a3d39d7ad18253ddfcba27478801259295552fedb9aa14ade5bdca859f72607,0,na
71a8957a16f8d28fe15fe16333be4f490e92396c733238d5818c3bc6f030a048,0,na
f7c40990c2070be180f87d31c9e44a2f9d424c42d7464b44470839c108bca5d6,0,na
8cbf21bfedfb9ef59b83951dbaf6be5d1f25f7cf770ffaec2bb48b9b9f3a2bfe,0,na
2f68b066b495ca8538dd4c53dbe98ce6a8ce91761aedd16bf374fcf06c20c96f,0,na
f1b33691862ad7a007bc168129b458777d36457340640aa15a84d93f990c7049,0,na
2855048bce7f770704998ee28a8623a446dd5ee8105ec9b02a92460aa18abcbb,0,na
4b092a1102a099f0ef51453ac58cf25cc9f831c55deb1b5d979789b1321f1117,0,na
382b715e7d079dba3678839dc654d546c6e758eba858bc1ee8ca01841b686c42,0,na
b411b97ddb1c7583f659d8842a80a7b375602f35781e6a1bc00962bbfede68d2,0,na
f90a27715989f4765816c53df2e40148fbd14f63f1cc7c8068cb5f0858dfeb26,0,na
9e1cae0f81516223b1ea9c5ef1cc9212e1b90fd614d9a801b049b979718ecb19,0,na
b36e3c640dfc2fa532aec0fabee1d6e2bd761a91eda4b58b507afa33a8346a0e,0,na
9abca151457f8a80c3ad00807b88c712c3376fb4f841cddc5ae74ad722f1deb9,0,na
daff0567efb07cd38544a25c3ff56fb49126eb17a6cc365ff4f07260873a4bb2,0,na
c5a8655d05855593605d0c5d1e359066cd28e27083125aa88e1489ae84ba1e5f,0,na
2c495618c4cbcd4e7332067545004c351977cbbff0f025ac80ad0aa57f577c46,0,na
ae57968ccf363793f4145f3e7fcab36efdbb4624f27b6d0f112655c37526c5a1,0,na
1350164a6675d04260a646105c08de3cceec9f105dd3a38e08586d84fa4143fb,0,na
9a11c6a849f0afb388edba07d2c1e2953b4e9ccc4d2152089e0f007f59c665c6,0,na
279103aad795ebed2cba45fc9f0b74794e021e38df6ebecea84cd685c59d8702,0,na
5c80a18641603b7c4b62a650c3f44e5bc1b9812c683a2d28ebce9cd08c554a9b,0,na
0898454c31045ba0ac11f12ed2e29c05d0d82ec2610818a2b15c4a58c7445b44,0,na
4833beea15a5456bd42bb1f6440f4f05c68a9472698c41da1d7fdd5b89ee4334,0,na
6b1be136890f43aa99e7b20e4451a20ab649ac04a178a34546e4e12b5e85a277,0,na
6783c4f0fe1bcdb661b38e0ea33e3412b7f2eb86bc819cc46eb3845446b46205,0,na
2cb874d2a04620862146fd4464d43f625f0146dbcddd85e6a36bc2d2ddc6390d,0,na
b5929cddd0f2d3530d0b83d049fd1246198672b08ab37057d1fb70eefc48fa11,0,na
3afb3786b4b164ac339b6a066c9c6b15248b69a8b08a0863ef539c16814f0365,0,na
57846919795d833be21c6290016bab78fef96c25ceac8e112c150f3a54876431,0,na
36916cfe5b37ae8c105d3962e9f6eeaab578ad3d707804feb8eeef41a6c9ef42,0,na
b163460d0850312e13f8ca8143e256d95336ca0ef58f2b4691ac74d85b05a0cb,0,na
5267d5f0b3c5619a0a609c3b4c312fdd7ab26b61479affcc552d273ac1feb20b,0,na
d5f4683bb051f2038e75241a9dd32b9ff175453292a7930039b77175c739d5f0,0,na
003ab99f7f7d48ca07f55323263819a6c7e105c9b6b1f6caf4b5257c72a215c3,0,na
2d8ccb80ccbb4dbf4aa425bb44348fba3886b52a10454573938a28ad5393a658,0,na
3f9d194d7a705f8f0c73106a5aef5c58252ab530f9d229f7b7a4181d287c8a31,0,na
18c7010006aa4a7d0a0f07feb478d7fe6f5d25d3f7fb5716bf45e084d0b2d023,0,na
a556d03f6da1eb823ae8ccd4d7faf58751e8d4a7eb4aecf9cdae7384b7ca9c04,0,na
34a7186b4d344ef90b47c3af17f8df56c587d6e68150b41d23a1437d16260144,0,na
608f3cf8af4658c3faba1fabb3278efe64ee44bc7eca1485a78f9d202effd955,0,na
cc8380fff43eb3e53be2b764bf695e013726cab5dc182e27bac25502fc2a69ad,0,na
a047d322aef1f3e38188d934e3fabaf493c697495dc413d430d9a57c7b9c7d05,0,na
a0a914fe7da25243db308e4e858e74741f552a1f235f4192742f191f7bea4fd6,0,na
8cf31b2108858eb428405d8746aecae0ff522c64463f560dceae5943633b46e5,0,na
8588f3e32bb93eef61c06a607fa2d2a94896f461cd84ac12c5ce887a6947d2f1,0,na
a7e40a78bbfdc028f42e15fb0ad398ed57f45e9b9117f9202fa77c9c1d0406d5,0,na
d20dfb374f1704e42af113fcfa21a82e3fd54d5c742892a621d01e775d065ec0,0,na
f478dd0a552b940cbfb285ac139a0414e30b56e6d34aa85e0eb4fe22af607a3d,0,na
3f1efa2c6e2bb69b3ed88f0bf45941418616418424d4eccf74047e7bafaa50bd,0,na
ba6068ff2f25c7d116fd00913d0307dc45712a844291d3851bacf803185f2b9e,0,na
1339f45e057f7fbdd80cb313debc6eb8cb6cfd5af7b4a4394081f2c0f9590ac5,0,na
101adfb34eda4951842c07919be18c15b4ddb1b22a8baa0ab6a88bc2582776af,0,na
0d4f774632b222140817da4b6bedfcbd8ee1665fed62f03a3a9e157cfaf186b5,0,na
784444d7c97e2ab943814bea4f78b5cd86dfc6d05b7280c66a59a80f16924e93,0,na
51e19a154f94b515b1017b67455924f71a62af222dc15ab14afd852f7d865d87,0,na
699f856096a23ee7d3d7680206362136bf10c8740429a867d924e52e12e79cd3,0,na
7c728311a44a24ba1afc59d04018bb7890cbbe4dc7d6105ab4e5105012860f9a,0,na
b0302310f8a3091e5993a75d9280f3f22b63d5306ec15eec94792e4302b5e7d0,0,na
0f5ea825b4d4489955ffd2c7452d99d28e588b095bf8006346549b7bbb1eee95,0,na
c7b25c3b130e058480b4143bd2c43b0745994fc46a85c5c5a693c57585659b28,0,na
ed76369dbe0e7b549b291a821e1701e130c1eb47d4dc23d71da125c6ef959f95,0,na
b6a8b5b60e2a7aa22ea3b9c621454af9ca3696c31c647c03f044e9530abcb05c,0,na
c59d45b305c9cb7cea6337abfa8cd02e871a3c1738699678a2ec19b411c0cba8,0,na
80d7ad82e4403f0cd43ea18318e8efe673d2c024cbe4da0cd045c204973bec63,0,na
f651818db1c63ba9f5a7218453e986831fef6f79c99ff7a9cb5fa96f7aa55ed9,0,na
897dd6772824b6b81a25796fcf3a24670302aa4454740467225b82a0633f95af,0,na
17fd2ea34f9d19c70234e429f0865abaa97d3607be00fc22f9caaf0c8d81d62f,0,na
932d942a598159419552a70156398a9a29b3d09a1e1329d6e3d94f90e3346e91,0,na
76480bd6e17ba08ff0cb472b5a7a0fa5c274657eaf799dd3680e6dfeecd75ddd,0,na
