filename,class,family
15ac473766fc788acf2c960583627b0ff8ab38a0bae267abfd7039b2d1e75d38,0,na
465c4981ac7eaa9bee63ac68abeb4246fce7b22efaae9ac67dec4cfd6c8162bc,0,na
fe55a780b9d3a098cf33ba171aa3d73854fd45658a4461e3b01fa97867d56835,0,na
3768533739c3832b721acb8e87aac6988a692229069250cdc25720cc024ce80e,0,na
836558b15d1ef654a8a51437c25776f236dd82d05f14dd94629df7f68d3928e1,0,na
36d1680ea64b7292d06f3a3e86eedbd58a024e9f79943dbf3adc898f0d52fa43,1,AdWo
a2ab6bc278b97f000cf9778a73c8ece1ebb99d7b3591556556217415c8f3c665,0,na
3d953893f1fb5ecef7f5eb82c029ba24d0c07c522f68f1a111cf6514d6ebd736,1,Kuguo
73a1f9d2d1bd2154abd1228bf722c526d8c1c10edb61ddf37f02dd48f0b524d4,0,na
8904307c15f0595e3fb38cf17db2a46e0db7061ee93e5c72e072d91be085438d,1,Kmin
71cc83f99b68e0a5993d1bbd4cd5316507c2d3e66d603ebc9128cc57d4e11fc7,0,na
71467b2949d87af89e80705f123a52ca5e7526e4484fceb355e4df30900fec1b,0,na
9ace8a749b5edf40aa85471977222099cd4e9fccb57595afa01f6aefa997de64,1,Boxer
39eda45eedd2215c9b7414b46a8004bd88dbca765669dbc26333403646749853,0,na
a16268a3a85e55c5981d9a55a788eaa91884f12e8e5efc5c6d1865fd4b9bb425,0,na
218804e493a560787255e618c373f52f206e89b1f372ffa4c45542a48cc9c96e,0,na
24bee019088ff08e3bf371d37906c57c763f005495929333865008988cf3f837,0,na
7d85c940b311f3061103b99876cb8824f931762a6b9aa69036790dc3c2fce490,1,Kuguo
a279005f3a4a95de51a0b81659dfbb50c1161f6a20a91d76ef71b6670f376850,0,na
7da66f3fa1a508a6dd6982df1208b3b410f99c4b8023c16980b5b436fc46489a,0,na
4decc871138c589b40309e380874b090c580a3a264ebfb45215f9bbde7a2d1a6,0,na
5197e1fddc6f8a7b949edc18a876f678eae945f150246f7755eaeba439b2cec0,1,Dowgin
8d03b97460ee026fd9aee8f541e59fe68251181eab4f231a233a9d8017da6e98,0,na
84706189350a8a1c433169f912c1fd9e494b6ee83af1fce958d66d568e1fcfba,0,na
5aaad6a3b7f6e73515867846ab8e454ffabc354e6dc2c1fd1f0cf60fa7154aeb,0,na
2cf86c191a41d597056fc78257ba20bcbef8edd6b3108dc25e0e19b2544aaa15,1,SMSAgent
b1f1136797b1820b545aff8eb1d8277a28b7d4bc273c7fad45f57afa28c2a8d2,0,na
0d118ded9992b91587cfb2ca29ad6e020b5aa8c55c73b807aac6fd45673ef2ab,0,na
17017005909524ceb8495a9f54dfce39c0c5e6d3aaf9bbc94538202d0ccef1b6,0,na
edb750b3bd030994688fdfce042febfe99c47cdc72b680ee447171d739699063,0,na
6a20894985930f69728dbf64779a79dd21a13772caa61b966d1971b4ab609496,0,na
7f2b457d5204e4e349806b5dded417ff1b159d07c75dbcf75b4146593aa35a5f,1,Dowgin
8a11551fd89a3ce5652f3994d44340587110845a60b82b913224b483791c270a,0,na
b6079e63aff2f892129eab3b418b132f320a436da469b5c617dcc8610fedad91,0,na
2462146ebea101485a0c1ab54d0dfec38b2d506453e94c1d2d800a3ef3f27044,0,na
1a05e1107d5f4548e198af0ed289abab49556092f3052414904ec7dbcbf27fe2,0,na
3e76ded2c728dcf556749ab4d5de30da114bf582f419f65893e63084b25969fd,0,na
2bdc3f7c69dc5824dceab54df1f4c4d5c7f7e24f78f8d1a1d54cb9f87619bd46,0,na
29eb6cb578df782fcf58ef708468e7bc23305e927ad3d850ead69847eb6cb511,0,na
ec1d8b39b410e59e1a5d8f6895db543815b80f2c3057293c7ec68e9cddbb901d,1,Ropin
d8594a79cc31596ebcb722d44db3e34af6d24a399ea0156b4c075e73a479527b,1,OpFake
8faa8b8e4e882606dedd4a2426506579d00f79055b0b0968980b131d0356f81b,0,na
ed8a0fda3430c9c7beca291630863913677ad8901a33794077712a1fddd8d013,0,na
cd9ac9ce864bebab91652faae845c846f94f170e9db51772acb4740a49259234,0,na
b32df494fb54d48f39d8c05e97637368153943a8719482798c8e4a4ec7c1e5ed,0,na
a269e69b015c45bad52103e52ad5d3f5deec84fdf4fc6971e2142562c95334ad,0,na
8041c294b22ee19e9e5784061a0894e4da3d092a1e5ec45676e01e57760f8f17,1,SmsPay
7e5ecb4cf24d3f67655d54666fe0f936af753b74fa83811d80a47b86df8dfb9f,1,Dowgin
eb09ccb8b78d1b6e7def3247ba2380cdec8eb7c29d8269f1d8c5c944e7aae9be,1,Kuguo
c75432ad1c57c3e61629d392cf4fe2eae7aa01c7dd87ad9ced56f8951f0b146e,0,na
af0c95cfdc75e0422b87150434b846d6026510a276e3547071e9fe56db22faa1,1,Dowgin
a6831cd9fe50fc071cd98acf9222b4402c9f48923182b0c303fc776623515831,0,na
6c2344c50576cce4366e17712f45b396c41263ac18c7fc3eb12e9d31e27b5e8d,0,na
0a4fe5a46cc4103923bece9caf70430a9c92d5e7c5629e2c9bf8592c311a724a,0,na
ff0a5ac1048c5319f696556c950461b7d8715e7cc4f3d40a1c1f13d0df18f425,0,na
2d1dca99186f5012629de1d690d8d4b55a96aee92bd6caec61c0165965076899,0,na
aef3ad44fd0f3e1a4e5afec554243b6d35156dc425af8c833dc4dec81714c1a5,0,na
0d5322dc93227cfd5413e4344ff0f3c45c8d731ce07d1532e133bc03df7b75c2,0,na
e258efb9d6a1cd59d07196997f80cde9433aa3983d60910173fbbd46be8e4b91,0,na
f9c87ed521c12002d54e3bdaf9143b6420a5c91610013b5d2f6ca461657755ec,0,na
f08040d6f77e67479a4dc90ae296644ae2ce8b691fdd0ff5bd6b64cffc442e69,0,na
c525e05241c6095e4e5a59f37747220482c7dd26455df4e8371b829629a96163,0,na
3060047bc4d726b997b2fc22c291eb6f46b907a87f7add9bc72c79089f415d37,0,na
6623872cf918eb9067f37dc2183830e02f7dd6265530d8dfa7cd9377a3b8ccab,0,na
c8425aef111a6ff0ce994e05ff2909c8be1859890b77387ea7786f98e414b167,0,na
6e520c5cc2034a18395e320009366b914e12ff711b82371d51a1badd86bd0726,1,OpFake
a61d00e88735608c0227def7da2cbf29fde0eef390bbc286ae7d4a44c48c2c7e,1,Wapsx
e5be799b1649f8c23b897c7acfbb08816d60d397c5bf7062d732dfc16d6904ee,0,na
19f97e6665f3455e7d0ee9165db3688779046225992e21ac11abb80238d15d40,0,na
a18291981f851475168d0a105f776721f362cd0ae9b4b2cb0fbce6eb7e7060de,1,Ropin
3d17ed83fc73c2c350f54083afbac0ddeedc82612231fa78dabf2a751012d8c4,0,na
2686b66dcb31256a6ea0942de9cc602163a7b0510510a17c67e66bf18ebe877e,1,OpFake
943732f4598b2d9f11047f2d3c6951bfc2246de53aa9a50996588f93a71d3201,0,na
4f2527d70fdd96fa59056237192acf964d08bd2e36c518f211eab33b7bf59e00,0,na
1e44c980eac5e9687a68444ee021f5688934a74eeeeec365067b98ae594c7d1c,0,na
7509ac4cf338d13d9381754f08131c5cb7645001625edfa431fa707ce1b7800c,1,Counterclank
7e6a10fa8f6ff882bc06faf1876e9b7276bb045420d444988d347a83c26c4229,0,na
488bca26e0475934f37a84027269470d404f9fec2de9e523de43229e71dc0747,1,AirPush
b75d41cf729344301ac872223a459f3d75c34eedc1924a67936a430a84b87c98,0,na
25b6a8a68af2204b143995fbd31b189c49e280b0ef48fbcc71b9b24d6bd56641,0,na
1756730fb68cb610568fa137f48eded4cab304c4fb08e4e5a4aa5e6dc73d49d9,0,na
cf68b0aabb18c29661d178b45d5a8bcb2b4b6bceb5451f044715a09a70d174ab,1,Wapsx
9756e0db877252584997d55b77625e1c42e533d559a27501c7ff2e8804e30eee,0,na
b09ac6662ebe938db67405d5be4239ba6b23ad41f86f1e2d458331958a5281dd,0,na
f7908ea47d982e9cf55ea7236e6bcc116d209cfe52fec5f30e064072b8b36812,0,na
b370b98742f6658f94f11f8b31fa03ebd6c9133c314178573fd4496a69d9509a,0,na
fba0fc3512171d1fd17d8a7a6765a9854be46dd149a54444192cc14232a0ffb1,0,na
18e66eaf9ad778ef4a1ac0ac2e2e1db1fbb109df10cda54f06699f8bf7f4e9a1,1,Boxer
ea8b6771d1da779fe88519caabe8defc314ed9a5d8423f4027a17ee4fbe7bbd1,1,AdWo
b07fa23e98a6eb78653605c2f205f9d77dbee44fa38d2ceaf055ea681cc7d6ae,0,na
78e15512fc846f65e0568e0330eaf3a12078d9eaa5eccc2df6be8a56a9cbce8f,0,na
ec7f7661deb372ab639034b2750eec3f6c3e1214cf93cabbe9ebb18e5973c705,0,na
da87c7fbb9ab0abc01cc2aa22085010be2404b70c75b6584b0ca8cc8a83ee1be,1,Dowgin
ada093903577751d91abfa186e7536e6a3a83499889a53de947b8aabec4ee1cb,0,na
a804623f1840fd5cd248f2d09a52406186c05fbd0f2552d621d5269db2876d6f,1,Dowgin
b0e9b3dc15365564e2f1fef4b1d93eaca614ad76ea87619092fb109f42cd73f9,0,na
72d9fc4e9a800b31e4e551066ba94cf7ff53959fa5efd422afc4f2c970f84dc2,1,SMSAgent
b791b673bf476996b9a35ccd56d1e1866b1779761f24f88a69bf3e2896202ea6,0,na
fe76923dd6b787c9c3e2fca76b9a32123fec6e869ab31fd62326ed3451ad3ae7,0,na
4e501cc6ffc07b20c2eecdd5c22e032237baf6a4dc090390a3778c8f2118973f,1,SMStado
492623820ed907b33545616a318373d50dfb01b5fd417e7de60661f32c47f359,0,na
f66984577c70932ed007fc84779f4c9ffe8365d972cd1d6f986523d3b437b40a,0,na
e684d083973c22565a99ee71e9b5cc7139f5b0a1a71f1764b6022e21939b6154,0,na
d23812a7e646919d7a2cf993e0a0af8b2b68beead6684e80d2bdd6941d74486f,0,na
c582d430d3862b14330cd07307e48912a2e5bd9778a03a98566ba90c5b7af092,0,na
eda46daaf0f33f7669a1a223e304e8cc7ffb4ae65807c5543e06c5799dd32c68,0,na
272883d96d05cf525f28c5ca973e6030706b3ec37dfb41467c411aedb65088fe,0,na
116a0aeff451030843c0391d3de8248f9309e56ef6c1d7e26ce891f0804a7f23,0,na
c99526301d9c24931cfb0ae81538e16b6b32ac3c6af1100b4c20995d56431b01,0,na
5b0c9d578f7bbd87c5a8f7fde5dec344e63095e565ca62dc1fd08963107e1e26,0,na
64cc21cb9bd129951fb7e059d384d5f69c496bfa9195b99243365a7dcdd824b3,1,Gappusin
56bc9284f41715ce7bab1dff5c3de8269ddf2787931403fae89769721274684f,1,Boxer
dc9d35428996b630d9c9bddae64e75c209619ceed7325f6b729a1f746dfd5ffd,0,na
3b015a0e94989a914e74679e401ec2dd2496a151fe1be2bf4869edbb9584de6a,0,na
727578c91d50f116d0b7a37afb11ce60fe4827195007280b9bcee3461a74e061,1,Counterclank
6d25e504f26e51f9fe2fbad5c53f96aa4dd7304ecac26daa250371035489e80b,1,SMSAgent
18543afd12b49c446c18922ef089c286ee55d672493682185f395be5ce4d6ea6,0,na
a5d5bdf7833c63cc126c9a5438c9dc8c671dabc3ca2a288d0824c24551dd16a2,0,na
2eee3e7f34f9f5073d7faf93f4316e116c3bb4b3d05b0139b3ddb2ea88e7fdcd,0,na
53fff103f8566a3d3b1706132e9201a74986f2635426f3511e810fdf01e9fe20,1,Kmin
10b9ec74aa9a6051e39b807e150ac6b3cc20d1a1e4922d3b2b62b61374165a0e,0,na
b7d4d5498100b8dab7a3287db743b7a813f17118171f4dd48ec0d963ab3e8d43,0,na
22f59bc21734e87c645afd68d70f5175561fc8618de1d6616f4976a349cc9737,0,na
360e47b58a1a52f7f9888ba0c1466a10aef7afa01383f3d12fa0f6ff5ad712c9,1,Wapsx
3a9d4df49a58756ca80ed93c504e13e1c1fac8382c79d84246424ec518992478,0,na
83baabdcca7bb58ab624b00bd6bc4f089b086634ad569d82b6d9c204daada6b8,1,Kmin
ef664b09a834f4c5356d0efb3d368a88aaf1f7ead9538f961c17ca647048396a,0,na
e80da06e4d43604a3f3a42b4bf46e52c0f244682f5ab81826650104f782ea639,0,na
1fc5c9c1b3cbf823a43ac756ecf68203700a8740efeb6f3815d8894277b8cf16,0,na
5b9b5a87c9c09eb4a739b363455ab3e7d7cb301e76b3dbbc5ebfb3d1b8ff8023,0,na
25e2b7735d307a60283f391b39c5b14fbc373cdde9e770b95a619b8ba2f1f07d,1,Dowgin
aea12221f90acf9e8fadb34b5c2def37921f0ac058c8de9076a677b7f5627e8b,0,na
e781e0c33f96093feb4bbd0cc38ecedd9c0b14393f9246c33e5e8e4b8c4a1b08,1,Gappusin
dd71c0a209677090a28c329740c0c0f254327ee7e86c62f282262210cc17ba0a,1,SMSAgent
bce23652fb4ba602f20ed978485d17a943f50cd6119ebd3c291f2f7661c39b19,0,na
e2099d7f78e885b1ffd664ac231a8167932e2e1b40d104ccd12b6bb229a3feae,0,na
7ca876820db3d0cebac281e3bb57cb6a664f01c11df3a830e594741abcc24aef,1,AdWo
c525b2cf18830a4b02fb51dfe7e89d61330ddf994a57a11e90b86e1aa24bb44d,1,Gappusin
05317565efeb3a46e07bd2b982114cd43ff1409d80b496f1424ffc5e5c25e018,1,Wapsx
cafc99695516ecb77fdff68d1ad4c8d785a97d1344c957084845906b3d8c8769,0,na
c17e4f83dfebec2a7f6b7d136c5a27cf2db0cf203d73f805ade1ebb395798efc,0,na
7f7e9f93ab1cb2ffdcf7ba952bef7cd3e2c071ab7f6379ae157cc31bb5ae95ed,1,SMSAgent
1ec18ca9904300ecd8ff8fab5976a0c63e38440b4ebcc7f45223e4d26c1abf27,0,na
70ca71fc5ba11f7c43a269e8f274a3e40618c76e4659ab25fd770fe32aaab8c7,0,na
977defbe50df0d0b85766409d25044101c68f9b324bac5b3cdc4eddb94d15542,0,na
6305ddec9ef758e9f116d3a3b817837bc6f4b70bee66374b5d8252ee510036ff,1,Youmi
c5fb8060fb7f4980fd83756853e0fd68fa3bce897ba2c804fd6a2dc46c1b44c2,0,na
728f3ed278da7c283ba91119c4877a0bbf9e79a7c43e8c650032a7c75e81b7cf,0,na
0b1d3ae4185914a810857bed17bcb97f775668f1729f116e68b4195409486c46,1,Counterclank
555dc1162057e49dc1631a5351f1212c024cd83b025da9cddf54d88fb843560e,0,na
2df4fc0cace04297b41f0302210fc547218fed75eb86af2b0ee7e58db486d1fe,0,na
cdb1a9712c99838d15458e0ce9fbb1365456aa9739cc06bd0f432bcc80703f50,0,na
86b10cf544dc472e932b19487e66c3c294b775348279aa798295ebc3ddfabd67,0,na
d2b11bf9edc9b99725bfbfcff6325305c1b567664d860642bac5b843cfc6bb0e,1,SMSAgent
74ad0077d5aafea813419d4ec5ae8887eb5a8ae2269cb8c730b5276dda378c02,1,Gappusin
204f73e3ba924bd32a761c20d1fd4684cce96d1aa6e27ac47e50613cb65e9ab9,0,na
abe1c758ff859057efe98ef2886111d0843d30b266ac0e54c9e7828c115f77c3,0,na
20c2cea06704b83bda1b5f4d5250570d4d00d03388c6342a722d9f5c76fcf96e,1,Boxer
354e32ea44bd30fc687e198f342bef1cb0dc307af84dfae84bf842fa1a653bf7,0,na
9621f2aa75720526b2785a1a1fbe36712aea5aff2a46f0d17867c556dc064696,0,na
caf70719967391b81f25584f217384194cc4cbc85035255bb754f27992b83317,1,SMSAgent
5c49ec1f75ded2dfca8174011cd6576cf33c54ff8d979665b889aefa4af6e6cb,0,na
b03d39673f52df37f16d5091a55e0826d10b4c6b8c15680f733674e884230634,0,na
eb04e3959d2631e55031dd998caf38607e1b49bd7f32b0c3729159621a7986ee,0,na
dc873f556c7ef0cf55ef1dfff431c69d5d97d353604577e09c5397514a861b10,0,na
51806f825e6c841c40fc56f1271d716e571bb14f2d3bdb28953e22a9f23d0bdb,1,SMStado
ec58d49bafb23ef28138eae7fe14204b7d35a5271ee2a1e31d88eb1526a0ccaa,0,na
65a40fc39d86b90536eb0f2afa8f3d340f2725bd3060dba3d3cc4ac20efc28ef,0,na
9da75f4f4482085341e837ee52ec65fb2a6fc909f58b78484ea4e9b859d1f71e,0,na
f2d05b43aa30468e655a5c10cf94f74f6b33f068cf5c516989b5bc324ec717a1,0,na
77391b6392ffdbc6ecd54f670644c3b21cb3d2237adbe310f60f2287c5869a00,0,na
3678c3cf9cf4c2c4a53f2b910d063ab0465cfdfccc048ceda1b2bfae9fed6aa6,0,na
9e23b1fdf364539d74b30dae3a44d2c0c3a71f45b68e45906ba6e39362b4c56c,0,na
08fbacee29b12720bb1bbbaee8094954c1ccce7ec06a6b2339def651b7556de3,0,na
c66a12f099787162c86b58d0795805aee245d7c45d5d0ec478e80d223ae11b5c,0,na
a2b35f8d2caff1984f339d8ac7f5d4192eed7a292d1a595deae1b7b1a874d221,0,na
1df8389a0a32cfa0544d204273694174dc74155c61e7fc5a2d2570fad77ea36a,0,na
6a097f151bb927c3b95d39c3a1cdb9f53b6722277b9ab98b12a0a969eff3cfe7,0,na
ac8a15372b3c8cbff15b5010041346a58a466e841e0bef020a080e899c774c71,1,Youmi
be8d550a2af943757b5b53b334dca4462b4b475b11f6a8fd896c8e670a8773d6,0,na
960a0d2a3d21bf19bbf5829ed7b3937bfe17325387833dde687baa38921c7602,0,na
334c3ac612d1e2721afcbc212f6a6c323ed377c16a8f41a1b996ea6023e26ecc,0,na
f63e267eb2d31fd4b5d3ea6cafcbe46d3840cfbf8bcccebf97831f167e8cfc13,0,na
c3e8276bad989b3ee5d90bae5ec11ce129d4d991a08be6d0a0d12ae8a180d449,0,na
26fa02472e546ed65fc350f0aac7b2b574692cf77824e7eed00ff59ccdea6f0f,0,na
7f506c6d0525e75e0f7467df9f8c11d0e46dbd7406e3b8dbaecfa3815a9c0350,0,na
7837dcae74b691080ee151b177cea98335b32ec6551049aa3248b4016a1193db,0,na
12f0ffa1cdbc3030c866362b96767c528006095583aa8a0ca106272d6c3c5051,0,na
11ddd896af11fb51140484f6bb7c0eaa44c2c9906160d5a7d87cbe2bcebca4eb,1,SMSAgent
2aaeca36a1ca1e90938f7f677da179cd60c944f419c9b867b25288affd625fd7,1,Boxer
ed696fc6a442b68f5ae4de74995bd52e03f3fb6b1d77542f657bd9176e21649d,0,na
bf6e4d7783a5d39d53262a8bf4be0c0c13e11180a85469052ad907f8dc9a2f6c,0,na
14075cffadb9db3d57e3dfbd6188f75d714f6c9eaef5f72d94b4bfd2d76040de,0,na
4eda977fb2c0330928becbdfcf9ff8d7984f51597429449acae0c1e71fb7a7fa,0,na
f6fe35afc7388ec6b05bf551d4f6a1742f8973c572fb53ac667c5d9e6d9ddcc6,1,AdWo
082c88d18137ab8d122be98cd046bf907911fd3ee2036a42970a3534e2c9495a,0,na
f3abaf3320d7d6634720fc2a556a11657008e056542875cbaf34e67df8ad33f2,0,na
dbbea99c9d28dd263bdfd448d5d17e53675ee9ea294239cc73d44061e187be81,1,Kmin
e6d83a5edaa1dcf68596066def4dc0d4f7ab1b7d91c336f4d946468ce407c989,1,Kmin
4eddeb986cde2f51ee7baab6adde0d7c90fd9be55c51b57c139f6668296512c9,0,na
2a62fb588a655b3120c3da9fda10055e0be845262a7ca608315d02920f9b89bd,0,na
665d42c4020aa398c2c4372819892e1abd62103989fe56137c9afcdb2c25bc1b,1,Dowgin
06f66aed240431d9389920fd83fe66122022d199a609cf3df9cfeef8620c0300,0,na
3e59fd31c27dbdcb505447c662771a461863b8685ba434b3c0ce1f2efb8a0638,0,na
df3e41a10094f0f8c6b7fcc410604ee90a48b5fe2dbb640a4c4606f63f596054,1,Kmin
9a2296ed06a658dd8317e2278365313f9f4e2a39a692fea70708b9f75559a8c9,0,na
708c43891e94b63a5313250fafddc2251fa1b267f9c3ef13c22bce3d43a3116e,0,na
0ea2c7d7b645b9c6e744294ffd22f9ef61180b095a742ee38fc438ae14676218,1,Youmi
3d14d886efc8f8868286a992ac770a03b6e0ad406a74a6c3b7aa2f1dafba7720,0,na
5300492bc3134e3607085aca35c9e7e5f7ffdd72b1b73d77685519584abbf587,0,na
807d7027601e72cf93c6f9257abd0b65a0c6f41bc1a6896fd4bc7e8f5c03557f,0,na
5ee1c9d8004a6bc75472b75b2c0adae1fcde10de518103ec6b40e2ba5b7bbfcd,1,Kuguo
6b7166fdbc33b80c341e88486daca8fb6455eed573770a79b62b4a06f0613bf1,0,na
54a5932acb93084134b09f87ff77c1b209c5a191ee04ad78cbc7419e5f8629c2,0,na
c8818da39ffb92a0c33334819b7e098e155ac0a4ee8a994607f043eb4d4dd53a,0,na
d1d5b6448b84fa9c54fd9eb45dcbf605fa39aa9781115fad5a215dc10d4037bb,0,na
9943c83ce6d59e8be4c25767ba51fd0ee8cbbe1c2e0e62a8d1c206e3b11a2f67,0,na
af941d86dc78d6a2739990c50f7173e5156b7052e690b18803e94dcfa9858981,0,na
0005aefb6dff6603dc273e445b8f59000e70e1ae43239c021ea52ed4b8654eb0,0,na
60094eaf7774a10da1e3dca3055e21234c80e7983814c9192b436341c5fdcb9e,0,na
e4afa48cda806c83e7cb373f897d47765ee7fc50255ed7ae5b44e191787e1cf1,0,na
8f6e85e8ff756668d57c37f80afeae9ea984254d9fdadc77fe19ec21940a4111,0,na
6f4f52d13ce3f5ea46766ebfe0ee8ef2e141d96b0c010d71cd272a2e8f58b0d3,1,Dowgin
1c8da2ac657f26586f821c6751d41ba3680348847540cc4ae1117403dc902e87,1,Gappusin
ffedccd2a75256d1782d9fd0c25672c373b7fe13e8d4339e82153f4fc34e6a7f,0,na
863445129208c472edd08ed529aad3e5f935e0ace5e5ec61e0145318a7078e95,0,na
14bec58b79afbd996450e2e972dbc94743ffeb51c3c7e1a6d66b53421c2c4fc7,0,na
e2456b337d1e0ea21ef8427d3550e6f780d4d7abd4009973be772f97568130bc,1,Dowgin
fcb59ab34857bf2870177d59b979cd0a471793fbc11014435308c90b1d83109c,0,na
17e462d9c439c8ecd4fd29e07d349eab7e66f117a33c5f3d4af4d3407ef5f0f7,0,na
7b4f7cc7c4aab9030e30a9aac5a04e1d75456a33cd59b1c1126773488de435e1,0,na
dc6dd54b78f11354841280580e5c904587e733a48e81f023266d4fa9f142805f,0,na
65aad925d67fb4a586177c0dfc52f347907f3bfbd589ebc2d5e3d7043cbc41f5,0,na
4587d2ae8f11637a2a22e32bd80cf8864c480ddc0959517131924f2d5d5186ff,1,Kmin
90001d4d70386cc1cd48f2c08940020b3eee6ac5b94c0c1fc5fdeb3a081cf502,0,na
0dd4825ee5e72cafa1896918dbc2531aaf3b37442486b6139764b0235fcfdd2d,0,na
7a92c45230392e1153c5aae1f7319a35bbceea06de64970813da654ff2553475,0,na
a57d21d66bc014706b348f6dc0d4fdcb4b6760f37cf436f3be269a6cca89209e,0,na
0bd1f3edfa0f9fa41f21cb38c18d8ebb314188f68544381307710a8cb75f04d7,0,na
33f9a1c3280a1e42f1b01d52f2b08f69dbccd50e8b425ff23cc04f48162ff440,0,na
eca1f3de274ca6345c183907476e542bb611c9df35892b0b2e3e39c4a276e516,1,Kmin
92410b7948b0b59577410b5706df196930f8c3bd3f899f86bd6784e4f2f026aa,0,na
3b8968daf3bee28103bb86dc8572a2fa3aa234eb462c34b84bd0d6908921f5a8,1,Ropin
83146337f492a0e522094a3ec4c9982a01b09e750a48aabb4cfb172b546cb1b4,1,Counterclank
ed64920733f817f9facba0dbda2e0fe0ca64a6d597c5868a1c8e5dbe69ec24c2,0,na
bd178dffd6be6eb2781f45889cbf96bcbcdc3cc1763ab5ca373233728c3443a8,1,Gappusin
3a04e7541f9498359dfa1072220069f2a8662a13c9865b26b0daf5875b6c5334,0,na
c56d37070544852fd9df82b9ce5cc8a9832ccdda982befcc10ffadf9b357a700,1,Ropin
3a1cf54c4dda63d5e397fdf0390c71ef0098284f9d23cb47277a6e7aa815f313,0,na
c09dabf55d43b5941a9781cac6cce15e74fae3a926b1609f623d58048e433da9,0,na
dca540c89fb8f44138c826be5549b8576996e66ad0fcbed573afd1dc2ef90202,1,Counterclank
9f2787360fa6e10260066711c8a2cdda3821c68c73ff176f40f86847497504bc,0,na
2312b3d91cd9777607991c6b8011eed08a6496b797f0b21456170c7763be2656,1,Gappusin
a91cb977827535d09217dbb83c5437a7c718ff9e08227cf89452fe2b79e6f412,1,Gappusin
847d4196ef4c94295bd501ca91c413bd397b6fdc285be0e2eafe1647369e0246,0,na
783468ff6f0d7cd602818d837cd6c74781378a41959353db959ebff14541f461,0,na
ae4063442bc9845bdd6dc0f81e6d227303fef0a46a889c9914a19f8f8bbdb08b,1,Kuguo
2746705c977095b40236141959cd90f18a3519003612b9802118a0e9c242f5a3,0,na
5700ff3d9fad99ad0774daf9270c499c071b028b9f13ded14beb6ad92c036c98,1,Dowgin
44d6dc297cc924130f0925c5cae6969489d4c6f535cb6ce720b866f2ca0ae8ff,0,na
de04fdfdae501721eda6db0ba3270dc9641aae37d289c9370bf2d5c14d923890,1,Boxer
6fc07fe40dc114217b10e0be455ce92ab80bc2f268ad0015a62531bba3a30010,0,na
9e66421ee16fb680c9bd8fd002ef2cff8c7e4fefbd52ba849fda205e0c0d9f63,0,na
93b034f31a08814ea90d4117d03059e8158f0e60bf2846be1eb72d577f54ed8f,0,na
1927b686607c7e1e2b0751888431d4c588547a396cba57a440f69ae452d27a55,0,na
